MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber
2016,1009,8,"PIONEER NATURAL RES. USA, INC.",12/9/2016,Producer,MARTIN,22305,0,0,Crude,15,0,15,Tank Battery,Equipment Failure,Other,None,,"32.121944, -101.949464","VAC TRUCK, EXCAVATED, BLENDED, FRESH SOIL, BIOLOGICAL REMEDIATION ",GLASSCOCK A5,SPRABERRY (TREND AREA)
2016,968,8,ENERGEN RESOURCES CORPORATION,12/9/2016,Producer,ANDREWS,21930,0,0,Crude,1,1,0,Tank Battery,Equipment Failure,Other,None,,"32.1908, -102.6790","VACUUMED UP, IMPLACTED SOILS WILL BE REMEDIATED IN PLACE",BLOCK 10 FUHRMAN-MASCHO UNIT,FUHRMAN-MASCHO
2016,966,8,"DCP MIDSTREAM, LP",12/9/2016,Transporter,ANDREWS,0,0,0,Crude,65,50,15,Pipe Line,Corrosion - Rust,Other,None,,"32.308, -102.7633","BLOCKED IN, DEPRESSURIZED, VAC TRUCK",WILLIAM 'A',NO FIELD NAME
2016,969,8,"DCP MIDSTREAM, LP",12/8/2016,Other,MIDLAND,0,0,0,Crude,23,20,3,Flow Line,Equipment Failure,Other,None,,"313916.2, -1015857.7","BERM CONSTRUCTED AROUND AREA, VAC TRUCK, REMEDIATED",BLOCK 10 FUHRMAN-MASCHO UNIT,NO FIELD NAME
2016,900,7C,"LAREDO PETROLEUM, INC.",12/8/2016,Producer,REAGAN,18820,0,0,Crude,225,200,25,Pipe Line,Corrosion - Rust,Other,None,,208-207 (ALLOCATED-D),"VAC TRUCK, REMEDIATE IMPACTED SOIL",SUGG E 208-207 (ALLOC-D),SPRABERRY (TREND AREA)
2016,914,7C,COG OPERATING LLC,12/7/2016,Producer,UPTON,17182,0,0,Crude,40,30,10,Tank Battery,Equipment Failure,Other,None,,"SEC 38, BLK D, CCSD&RGNG RR CO",REMEDIATION IN PROGRESS,"NEAL RANCH ""38""",SPRABERRY (TREND AREA)
2016,970,8,"SANDRIDGE EXPL. AND PROD., LLC",12/6/2016,Producer,ANDREWS,43993,0,0,Crude,20,15,5,Tank Battery,Equipment Failure,Other,None,,"SEC 35, BLK 13, UL U247","VAC TRUCK, DUG UP, FUSED BACK TOGETHER, AFFECTED AREA CLEANED UP",UNIVERSITY 13 35,FUHRMAN-MASCHO
2016,932,8,ENDEAVOR ENERGY RESOURCES L.P.,12/5/2016,Producer,MIDLAND,36543,0,0,Crude,15,13,2,Tank Battery,Equipment Failure,Other,None,,"31.665965, -102.014828",REMEDIATION IN PROGRESS,"MORELAND ""29""",SPRABERRY (TREND AREA)
2016,1012,8,"PLAINS MARKETING, L.P.",12/5/2016,Transporter,REEVES,0,0,0,Crude,20,20,0,Tank Battery,Human Error - Other,Other,None,,"31.88743, 103.95455","FACILITY CLEANED, NO SOIL IMPACTED",SHACKELFORD SPRABERRY UNIT,NO FIELD NAME
2016,944,8,"RING ENERGY, INC.",12/5/2016,Producer,CULBERSON,44498,0,0,Crude,38,35,3,Tank Battery,Equipment Failure,Other,None,,"SEC 16, BLK 58, T2S, T&P RR CO",ALL FREE FLUID VAC TRUCKED,FORD SOUTH SWD 16,"FORD, WEST (4100)"
2016,915,7C,HUNT OIL COMPANY,12/5/2016,Producer,UPTON,17914,0,0,Crude,6,3,3,Tank Battery,Equipment Failure,Other,None,,"SEC 12, BLK 4, SUR UL","VAC TRUCK, HIRED TALON LPE TO COMPLETE REMAINING CLEANUP",UNIVERSITY 4-12,SHEEP MOUNTAIN (CONSOLIDATED)
2016,876,1,"CHESAPEAKE OPERATING, L.L.C.",12/4/2016,Producer,DIMMIT,0,275453,0,Crude,16,11,5,Tank Battery,Human Error - Other,Other,None,,AB 159 I&GN RR CO,"VAC TRUCK, REMEDIATION, IN SITU REMEDIATION PROCESS",PGE DOS C UNIT CC,BRISCOE RANCH (EAGLEFORD)
2016,871,9,LAYLINE ENERGY I LLC,12/4/2016,Producer,WICHITA,26754,0,0,Crude,3,2,1,Tank Battery,Equipment Failure,Other,None,,"340314.9, 985650.5","VAC TRUCK, TILLED, SPRAYED WITH BIO REMEDIATION CHEM","ALLEN, RED RIVER",WICHITA COUNTY (SPECIAL)
2016,943,8,ENERGEN RESOURCES CORPORATION,12/2/2016,Producer,WARD,42498,0,0,Crude,11,10,1,Tank Battery,Equipment Failure,Other,None,,"31.6037, -103.4205","VAC TRUCK, IMPACTED SOILSWILL BE REMEDIATED IN PLACE",CADENHEAD 18,TWO GEORGES (BONE SPRING)
2016,933,8,ANADARKO E&P ONSHORE LLC,12/2/2016,Producer,REEVES,0,279292,0,Crude,31,30,1,Tank Battery,Equipment Failure,Other,None,,"31.6550822, -103.6549453","VAC TRUCK, CONTRACTOR CONTACTED TO REMEIDATE THE SOIL",POWERS STATE UNIT 2-37,PHANTOM (WOLFCAMP)
2016,972,8,ROSETTA RESOURCES OPERATING LP,12/1/2016,Producer,REEVES,43134,0,0,Crude,30,30,0,Tank Battery,Equipment Failure,Other,None,,"SEC 39, BLK 5, H & G N RR CO SUR, A-57","VAC TRUCK, INTERNAL ALARM & SYSTEM WAS BEING ASSESSED INTERNALLY",MONROE 39 'A',WOLFBONE (TREND AREA)
2016,1028,6,EXXONMOBIL PIPELINE COMPANY,12/1/2016,Transporter,GREGG,0,0,0,Crude,433,433,0,Pipe Line,Equipment Failure,Other,None,,"32 28.411, -94 43.084","IMPACTED SOILS REMOVED, REMEDIATED",MAGGIE,NO FIELD NAME
2016,880,3,ENTERPRISE PRODUCTS OPERATINGLLC,12/1/2016,Other,HARRIS,0,0,0,Crude,848,847,1,Tank Battery,Equipment Failure,Other,None,,TK102 TANK FARM,"VAC TRUCK, REMEDIAL ACTION SUCCESSFUL",FLOWERS /CANYON SAND/ UNIT,NO FIELD NAME
2016,917,7C,DIAMONDBACK E&P LLC,12/1/2016,Producer,UPTON,16626,0,0,Crude,35,33,2,Tank Battery,Equipment Failure,Other,None,,"32.290839, -101.992228","REMEDIATION IN PROGRESS, SIGHT GLASS REPAIRED",KENDRA,SPRABERRY (TREND AREA)
2016,903,7C,"FDL OPERATING, LLC",12/1/2016,Producer,CROCKETT,18155,0,0,Crude,250,250,0,Tank Battery,Equipment Failure,Other,None,,"31.0124285, -100.5818574",VACUUMED UP ALL FREE FLUIDS AND WILL STEAM THE LINER,UNIVERSITY 52-24,LIN (WOLFCAMP)
2016,1002,8,"CROSS TIMBERS ENERGY, LLC",12/1/2016,Producer,ECTOR,23007,0,0,Crude,10,5,5,Flow Line,Corrosion - Rust,Other,None,,STATION 6,VACUUM AND CLEAN AREA UP WITH BACKHOE,PENWELL UNIT,PENWELL
2016,925,10,"CHAPARRAL ENERGY, L.L.C.",12/1/2016,Producer,OCHILTREE,7146,0,0,Crude,100,98,2,Tank Battery,Equipment Failure,Other,None,,"SEC 119, BLK 10, HT&B","FLUID RECOVERED, OIL ABSORBENT, NATIVE SOIL TILLED INTO SOIL",BOOKER-TROSPER (UPPER MORROW),"BOOKER, N. (MORROW, UPPER)"
2016,902,7C,COG OPERATING LLC,11/30/2016,Producer,UPTON,19263,0,0,Crude,350,330,20,Tank Battery,Equipment Failure,Other,None,,"SEC 30, BLK 41, T&P RR CO","REMOVED FLUID OUT OF FIREWALL, CLEANED TANKS, VERIFIED OPEN, LOCK ",NORMA UNIT,SPRABERRY (TREND AREA)
2016,916,7C,DIAMONDBACK E&P LLC,11/30/2016,Producer,UPTON,15805,0,0,Crude,11,3,8,Tank Battery,Equipment Failure,Other,None,,"31.283618, -102.062135",REMEDIATION IN PROGRESS,OWENS '9',SPRABERRY (TREND AREA)
2016,1008,8,"PIONEER NATURAL RES. USA, INC.",11/30/2016,Producer,MIDLAND,18187,0,0,Crude,25,8,17,Flow Line,Equipment Failure,Other,None,,"31.82930, -101.81926","VAC TRUCK, IN SITE WILL BE BROUGHT TO SURF FOR BIO-REMEDIATION",SHACKELFORD SPRABERRY UNIT,SPRABERRY (TREND AREA)
2016,946,8,COG OPERATING LLC,11/29/2016,Producer,GLASSCOCK,37789,0,0,Crude,3,2,1,Tank Battery,Equipment Failure,Other,None,,"SEC 43, BLK 32, T4S T&P RR CO","FIRE @ HEATER TREATER, OFFLOAD GAS LINE CAUGHT FIRE, REMEDIATION",CURRIE,"GARDEN CITY, S. (WOLFCAMP)"
2016,951,3,"BXP OPERATING, LLC",11/29/2016,Producer,POLK,25244,0,0,Crude,15,12,3,Tank Battery,Equipment Failure,Other,None,,OIL WELL LOCATION #9,"FIXED FLOWLINE, PICKED UP WITH VAC TRUCK, PUT OUT OIL ABSORBENT",DICK & FALING,"LIVINGSTON (SPARTA, N. FB)"
2016,938,8,"PARSLEY ENERGY OPERATIONS, LLC",11/28/2016,Producer,MARTIN,40620,0,0,Crude,10,7,3,Tank Battery,Equipment Failure,Other,None,,"SEC 28, BLK 36, T1S, T&P RR SUR","VAC TRUCK, WILL REMEDIATE THE IMPACTED AREA","MORRISON ""28A""",SPRABERRY (TREND AREA)
2016,1010,8,"PIONEER NATURAL RES. USA, INC.",11/28/2016,Producer,MIDLAND,18187,0,0,Crude,15,0,15,Tank Battery,Equipment Failure,Other,None,,"31.842588, -101.831895","VAC TRUCK, BROUGHT TO SURF FOR ON SITE BIOREMEDIATION",SHACKELFORD SPRABERRY UNIT,SPRABERRY (TREND AREA)
2016,975,7C,APPROACH OPERATING LLC,11/28/2016,Producer,CROCKETT,18775,0,0,Crude,40,30,10,Tank Battery,Corrosion - Rust,Other,None,,"SEC 57, BLK BB, ABS 3119, G.C. & S.F. RR CO","CONTAINED, VAC TRUCK, BIO REMEDIATED ON LOCATION",PANGEA WEST 66-57 AW,HOLT RANCH (CONSOLIDATED)
2016,879,7B,CITATION OIL & GAS CORP.,11/27/2016,Producer,STONEWALL,9713,0,0,Crude,80,7,73,Tank Battery,Equipment Failure,Other,None,,"33.090291, -100.128190","VAC TRUCK, CLEANED OUT TANK, APPLIED OIL GAITER, FERTILIZER, TILL ",FLOWERS /CANYON SAND/ UNIT,FLOWERS (CANYON SAND)
2016,958,1,"PENN VIRGINIA OIL & GAS, L.P.",11/27/2016,Producer,GONZALES,16995,0,0,Crude,80,80,0,Tank Battery,Equipment Failure,Other,None,,"STRODE, W","VAC TRUCK, BIO REMEDIATION MATERIAL USED ON STAINED AREAS",GONZO SOUTH,EAGLEVILLE (EAGLE FORD-1)
2016,937,8,"PARSLEY ENERGY OPERATIONS, LLC",11/26/2016,Producer,MARTIN,43145,0,0,Crude,42,35,7,Tank Battery,Equipment Failure,Other,None,,"SEC 26, BLK 36, A-803 T&P RR CO SUR","VAC TRUCK, WILL REMEDIATE THE IMPACTED AREA",FAYE 26,SPRABERRY (TREND AREA)
2016,940,8,"RELIANCE ENERGY, INC.",11/26/2016,Producer,ANDREWS,11129,0,0,Crude,91,0,91,Tank Battery,Equipment Failure,Other,None,,"19, A31, PSL","VAC TRUCK, BACKFILLED WITH CLEAN DIRT,","BILES, J. D.",UNION
2016,1007,8,"DISCOVERY OPERATING, INC.",11/26/2016,Producer,MIDLAND,36459,0,0,Crude,206,0,206,Tank Battery,Theft,Other,None,,"SEC 43, BLK 39, T-3-S",NO SUCCESS OF GETTING IT BACK,TXLV 43,SPRABERRY (TREND AREA)
2016,1040,8,PLAINS PIPELINE L.P.,11/24/2016,Transporter,MIDLAND,0,0,0,Crude,25,20,5,Tank Battery,Corrosion - Rust,Other,None,,"32.02031, -102.01803",WILL BE BROUGHT TO SURFACE FOR DISPOSAL,CARPENTER E UNIT,NO FIELD NAME
2016,961,9,"TRINITY RIVER ENERGY OPER, LLC",11/23/2016,Producer,WISE,0,241262,0,Gas Well Liquid,65,0,65,Tank Battery,Theft,Other,None,,CHAMPION A 6V,STOLEN FROM TANK,CHAMPION A,"NEWARK, EAST (BARNETT SHALE)"
2016,934,8,ANADARKO E&P ONSHORE LLC,11/23/2016,Producer,LOVING,41954,0,0,Crude,31,18,13,Tank Battery,Equipment Failure,Other,None,,"31.660061, -103.446349","VAC TRUCK, CONTRACTOR CONTACTED TO REMEDIATE THE SOIL",ASHLOCK 1-34,PHANTOM (WOLFCAMP)
2016,941,8,MD TRUCKING LLC,11/23/2016,Transporter,LOVING,0,0,0,Combined,120,0,120,Tank Battery,Equipment Failure,Other,None,,"SEC 44, BLK 54, T1 T&P RRCD","WILL PERFORM REMEDIAL MEASURES, SATURATED SOIL WILL BE DISPOSED OF","BILES, J. D.",NO FIELD NAME
2016,875,4,"NGL CRUDE TERMINALS, LLC",11/23/2016,Other,ARANSAS,0,0,0,Crude,90,75,15,Tank Battery,Corrosion - Rust,Other,None,,"FARM LOT 1, LAND BLOCK 240, ELIZABETH TALLEY SUR 201A","VAC TRUCK, EXCAVATED, PLACED IN ROLL OFF BOXES, NEW MATERIAL","MAYFIELD, J. M.",NO FIELD NAME
2016,950,8,ENERGEN RESOURCES CORPORATION,11/22/2016,Producer,MITCHELL,20831,0,0,Crude,35,25,10,Flow Line,Equipment Failure,Other,None,,"32.45331, -101.04999","VACUUMED UP, IMPACTED SOILS WILL BE REMEDIATED IN PLACE",NORTH WESTBROOK UNIT,WESTBROOK
2016,942,8,"RSP PERMIAN, LLC",11/21/2016,Producer,GLASSCOCK,46066,0,0,Crude,35,20,15,Tank Battery,Equipment Failure,Other,None,,"SEC 30, BLK 35, T-4-S, T&P RR CO","EXCAVATE, CONDUCT ONSITE BIOREMEDIATION, NEW SOIL FOR BACKFILLING ",CALVERLEY 30,SPRABERRY (TREND AREA)
2016,874,5,CCI EAST TEXAS UPSTREAM LLC,11/21/2016,Transporter,WICHITA,0,0,0,Gas Well Liquid,200,200,0,Tank Battery,Equipment Failure,Other,None,,"32939.92, 94240.94","PUMPING FLUID FROM CONTAINMENT BACK INTO SYSTEM, VAC TRUCK WASH","MAYFIELD, J. M.",NO FIELD NAME
2016,867,10,LE NORMAN OPERATING LLC,11/20/2016,Producer,WHEELER,8705,0,0,Crude,65,53,12,Tank Battery,Corrosion - Rust,Other,None,,"SEC 29, BLK A3, H&GN RR CO SUR",ON SITE NATURAL BIOREMEDIATION,FRYE RANCH 10,MILLS RANCH (GRANITE WASH CONS.)
2016,847,7C,"PARSLEY ENERGY OPERATIONS, LLC",11/20/2016,Producer,REAGAN,17430,0,0,Crude,12,10,2,Tank Battery,Equipment Failure,Other,None,,"SEC 49, BLK Y, A-472, TC RR CO","VAC TRUCK, WILL REMEDIATE THE IMPACTED AREA, MIXING CALICHE","JAMESON ""49""",SPRABERRY (TREND AREA)
2016,947,8,QSTAR OPERATING LLC,11/20/2016,Producer,HOWARD,41348,0,0,Crude,8,0,8,Flow Line,Equipment Failure,Other,None,,"SEC 22, BLK A, BAUER & COCKRELL SUR, A-571","REMOVED CONTAMINATED SOIL WITH BACKHOE, BROGHT IN FRESH SOIL",GUITAR 22,SPRABERRY (TREND AREA)
2016,945,8,COG OPERATING LLC,11/19/2016,Producer,ANDREWS,39493,0,0,Crude,32,28,4,Tank Battery,Equipment Failure,Other,None,,"SEC 1, BLK 40, T2N, T&P RR CO","REMEDIATION IN PROGRESS, VACUUM TRUCK PICKED UP OIL",MABEE 240C,SPRABERRY (TREND AREA)
2016,948,8A,"WALSH PETROLEUM, INC.",11/19/2016,Producer,YOAKUM,68514,0,0,Crude,20,19,1,Tank Battery,Corrosion - Rust,Other,None,,"SEC 517, BLK D, JH GIBSON SUR","VAC TRUCK, REMOVED TO PUBLIE DISPOSAL, BCC WILL REMEDIATE",BOYD,BRAHANEY
2016,848,7C,"LAREDO PETROLEUM, INC.",11/18/2016,Producer,REAGAN,16734,0,0,Crude,7,1,6,Flow Line,Corrosion - Rust,Other,None,,"31.485218, 101.391200","VAC TRUCK, LAID DOWN PEAT MOSS ABSORBENT",SUGG-B-,SPRABERRY (TREND AREA)
2016,931,8,CALLON PETROLEUM OPERATING CO,11/17/2016,Producer,MIDLAND,47819,0,0,Crude,6,3,3,Tank Battery,Equipment Failure,Other,None,,SEC 12,"SHUT IN WELL, VAC TRUCK, CREW REPAIRED FLOW LINE",AMANDA B,SPRABERRY (TREND AREA)
2016,935,8,"CROWNQUEST OPERATING, LLC",11/17/2016,Producer,MARTIN,42277,0,0,Crude,25,20,5,Tank Battery,Equipment Failure,Other,None,,"SEC 6, BLK 35, T&P RR CO","VAC TRUCK, MICROBIAL WILL START REMEDIATION",HERZOG 6,SPRABERRY (TREND AREA)
2016,881,8,DIAMONDBACK E&P LLC,11/17/2016,Producer,HOWARD,47783,0,0,Crude,24,20,4,Valve,Equipment Failure,Other,None,,"32.440348, -101.669939","REPLACED BACK PRESSURE VALVE, REMEDIATION IN PROGRESS",REED 1 A,SPRABERRY (TREND AREA)
2016,930,8,CALLON PETROLEUM OPERATING CO,11/16/2016,Producer,MIDLAND,41579,0,0,Crude,8,7,1,Tank Battery,Equipment Failure,Other,None,,"SEC 1, BLK 41, T & P RR CO","INSTALLED REPAIR CLAMP, VAC TRUCK,",KENDRA,SPRABERRY (TREND AREA)
2016,949,8,ENCANA OIL & GAS(USA) INC.,11/16/2016,Producer,MIDLAND,47093,0,0,Crude,13,11,2,Tank Battery,Equipment Failure,Other,None,,COWDEN 30F 30P BATTERY,"VAC TRUCK, CLEAN UP WILL BE PERFORMED",COWDEN H3001,SPRABERRY (TREND AREA)
2016,845,7B,LADD OIL & GAS CORPORATION,11/15/2016,Producer,NOLAN,31439,0,0,Crude,227,38,189,Tank Battery,Equipment Failure,Other,None,,"SEC 201, BLK 64, H&TC RR CO SUR A-191",REMEDIATION,BEULAH MAGNESS,WATTS (GARDNER SAND)
2016,939,8,"PARSLEY ENERGY OPERATIONS, LLC",11/15/2016,Producer,GLASSCOCK,26015,0,0,Crude,49,40,9,Tank Battery,Equipment Failure,Other,None,,"SEC 43, BLK 36, T-3-S, T&P RR CO SUR","VAC TRUCK, WILL REMEDIATE THE IMPACTED AREA, BLENDING ON SITE",WALTON -A-,SPRABERRY (TREND AREA)
2016,869,7B,ENBRIDGE G & P (NORTH TEXAS)L.P.,11/15/2016,Other,PALO PINTO,0,0,0,Combined,168,168,0,Tank Battery,Equipment Failure,Other,None,,"32.537187, -98.337915","VAC TRUCK, TRANSFERRED TO ON SITE TANKS",BRITT RANCH I 4SL,NO FIELD NAME
2016,936,8A,"CROSS TIMBERS ENERGY, LLC",11/15/2016,Producer,HOCKLEY,60219,0,0,Crude,25,0,25,Flow Line,Equipment Failure,Other,None,,BOBBY KETCHERS,WILL BE TAKEN AFTER COTTON HARVEST TO AVOID FURTHER COTTON DAMAGE ,"LEVELLAND ""C""",LEVELLAND
2016,849,7C,"PARSLEY ENERGY OPERATIONS, LLC",11/15/2016,Producer,UPTON,19143,0,0,Crude,8,0,8,Tank Battery,Equipment Failure,Other,None,,"SEC 28, BLK B, A-1488, CCSD & RGNG RR CO",REMEDIATE THE IMPACTED AREA,COUNCIL-MORGAN 27,SPRABERRY (TREND AREA) R 40 EXC
2016,1033,8A,OCCIDENTAL PERMIAN LTD.,11/15/2016,Producer,HOCKLEY,3780,0,0,Combined,187,168,19,Tank Battery,Equipment Failure,Other,None,,"2 LABOR, 22 LEAGUE, VAL VEREDE CSL","VAC TRUCK, BACKHOE BLADED AREA, REMEDIATION",LEVELLAND UNIT,LEVELLAND
2016,962,7B,BRECK OPERATING CORP.,11/14/2016,Producer,THROCKMORTON,26268,0,0,Crude,10,8,2,Tank Battery,Equipment Failure,Other,None,,E.T.R.R.CO. NO. 224 BLK 10 A-984,"FLUID PICKED UP, TILLED SOIL, USED FERTILIZER THEN RETILLED","LAMBSHEAD ""B-8""",BIG BUFFALO (MISSISSIPPIAN)
2016,864,4,"WHITE MARLIN OPERATING CO, LLC",11/14/2016,Producer,NUECES,0,0,5108,Crude,1,0,1,Tank Battery,Equipment Failure,Other,None,,"27 45 35, 97 17 10","SHUT IN WELLS, CREW ON SITE AND REPLACED 2"" LINE",PALOMAS RANCH,NO FIELD NAME
2016,863,4,"BLUESTONE NATURAL RES. II, LLC",11/13/2016,Producer,JIM HOGG,13866,0,0,Crude,42,16,26,Tank Battery,Equipment Failure,Other,None,,"RAMIREZ, J.M. A-257","IN-SITU BIOREMEDIATION, 50LBS BALANCED FERTILIZER,",PALOMAS RANCH,"ESCONDIDO, EAST (6500)"
2016,850,7C,"PERMIAN RESOURCES, LLC",11/13/2016,Producer,REAGAN,18688,0,0,Crude,120,112,8,Tank Battery,Equipment Failure,Other,None,,"SEC 10, BLK 09, UNIVERSITY LANDS","VAC TRUCK, STOP FLOW AND NOTIFIED SUPERVISOR",UNIVERSITY 09A,LIN (WOLFCAMP)
2016,929,8,SUMMIT PETROLEUM LLC,11/13/2016,Producer,MIDLAND,37832,0,0,Crude,115,75,40,Tank Battery,Equipment Failure,Other,None,,"SEC 8, BLK 41, T & P RR CO","VAC TRUCK, BACKHOE, BCC CONTACTED FOR REMEDIAL ACTION",BANAY A,SPRABERRY (TREND AREA)
2016,928,8,"PIONEER NATURAL RES. USA, INC.",11/11/2016,Producer,MIDLAND,18551,0,0,Crude,8,5,3,Tank Battery,Equipment Failure,Other,None,,"31.755792, -101.847578","VAC TRUCK, BROUGHT TO SURFACE, BIOREMEDIATION, AERATION TECHNIQUE ",PRESTON SPRABERRY UNIT,SPRABERRY (TREND AREA)
2016,884,8,"NAVITAS MDSTR MIDLAND BASIN, LLC",11/10/2016,Transporter,MIDLAND,0,0,0,Gas Well Liquid,20,0,20,Pipe Line,Equipment Failure,Other,None,,"31.9910578, 101.8954821","VAC TRUCK, REMOVING UNKNOWN VOLUME OF CONDENSATE, EXCAVATE AREA","GLASSCOCK, HOWARD W. (G-S) UNIT",NO FIELD NAME
2016,851,7C,ENDEAVOR ENERGY RESOURCES L.P.,11/10/2016,Producer,UPTON,13899,0,0,Crude,190,130,60,Tank Battery,Equipment Failure,Other,None,,"32.410556, -101.699134",REMEDIATION IN PROGRESS,"DAVIDSON ""12""",SPRABERRY (TREND AREA)
2016,852,7C,"PARSLEY ENERGY OPERATIONS, LLC",11/8/2016,Producer,UPTON,19326,0,0,Crude,217,210,7,Tank Battery,Equipment Failure,Other,None,,"SEC 7, BLK 39, T-5-S, A-426, T&P RR CO","VAC TRUCK, SCAPE HEAVILY IMPACTED AREAS, TILLED, FRESH SOIL",WINDHAM 7,SPRABERRY (TREND AREA)
2016,1092,2,"DEVON ENERGY PRODUCTION CO, L.P.",11/8/2016,Producer,KARNES,0,269565,0,Crude,283,0,283,Tank Battery,Theft,Other,None,,"WHITE, JM A-288",THEFT,MOY A,SUGARKANE (EAGLE FORD)
2016,1090,2,"DEVON ENERGY PRODUCTION CO, L.P.",11/8/2016,Producer,DE WITT,0,264152,0,Crude,110,0,110,Tank Battery,Theft,Other,None,,"WRIGHT, R, A-478",THEFT,LP-BUTLER B,DE WITT (EAGLE FORD SHALE)
2016,872,9,"ENERVEST OPERATING, L.L.C.",11/8/2016,Producer,WICHITA,0,238934,0,Crude,101,101,0,Tank Battery,Corrosion - Rust,Other,None,,ROBINSON J B 1350,"REPLACED SWEDGE & BALL VALVE, PUSHED BACK INTO TANK, REPAIRS MADE ",PYRAMID ACRES UNIT 6,"NEWARK, EAST (BARNETT SHALE)"
2016,853,7C,"PIONEER NATURAL RES. USA, INC.",11/8/2016,Producer,UPTON,4088,0,0,Crude,7,6,1,Stuffing Box,Equipment Failure,Other,None,,"31.432401, -101.881097","VAC TRUCK, REMAINING INSITU WILL BE BROUGHT TO SURFACE, REMED",PEMBROOK UNIT,SPRABERRY (TREND AREA)
2016,854,7C,"FDL OPERATING, LLC",11/8/2016,Producer,CROCKETT,17634,0,0,Crude,66,66,0,Tank Battery,Corrosion - Rust,Other,None,,31 0355.91 -100 0047.56,VACUUMED UP ALL FREE FLUIDS AND WILL STEAM THE LINER,UNIVERSITY 52-10,LIN (WOLFCAMP)
2016,1091,2,"DEVON ENERGY PRODUCTION CO, L.P.",11/8/2016,Producer,DE WITT,0,263747,0,Crude,189,0,189,Tank Battery,Theft,Other,None,,"WRIGHT, R, A-478",THEFT,LP-BUTLER A,DE WITT (EAGLE FORD SHALE)
2016,885,8A,OCCIDENTAL PERMIAN LTD.,11/7/2016,Producer,YOAKUM,63523,0,0,Crude,4,1,3,Tank Battery,Equipment Failure,Other,None,,"SEC 894, BLK D,JOHN H GIBSON","REMEDIATION CONSIST OF EXCAVATION, BLENDING",YOAKUM WASSON CLEARFORK UNIT,WASSON 72
2016,870,9,PHILLIPS 66 PIPELINE LLC,11/7/2016,Transporter,ARCHER,0,0,0,Crude,7,0,7,Tank Battery,Corrosion - Rust,Other,None,,"HOUSTON & TEXAS CENTRAL RAILROAD CO SUR 1, ABS 009227, A-227","BOOMS APPLIED, POWDERED ABSORBENT MATERIAL APPLIED",BRITT RANCH I 4SL,NO FIELD NAME
2016,855,7C,"PARSLEY ENERGY OPERATIONS, LLC",11/7/2016,Producer,REAGAN,13982,0,0,Crude,13,10,3,Tank Battery,Corrosion - Rust,Other,None,,"SEC 4, BLK A, A-377, E.L. MCMASTER SURVEY","VAC TRUCK, WILL REMEDIATE, MIXING IN PLACE WITH AMED & FRESH SOIL ","MCMASTERS, MYRTLE",SPRABERRY (TREND AREA)
2016,856,7C,"PARSLEY ENERGY OPERATIONS, LLC",11/7/2016,Producer,UPTON,18467,0,0,Crude,21,20,1,Tank Battery,Equipment Failure,Other,None,,"SEC 26, BLK 39, T-5-S, A-1402, T&P RR CO, HALL JG","VAC TRUCK, REMEDIATE, MIXING IN PLACE WITH AMENDMENTS & FRESH SOIL",ZAIN 26,SPRABERRY (TREND AREA) R 40 EXC
2016,892,8,"SOUTHWEST ROYALTIES, INC.",11/7/2016,Producer,WARD,25484,0,0,Crude,195,158,37,Tank Battery,Equipment Failure,Other,None,,"31.427099227, -103.360000610","VAC TRUCK, TEMPORARY FENCE AROUND SPILL, PENDING REMEDIATION WORK ","WILLIAMS, BARBARA M.",SCOTT (DELAWARE)
2016,989,1,"L & J EXPLORATION, LLC",11/6/2016,Producer,DIMMIT,14384,0,0,Combined,359,0,359,Tank Battery,Equipment Failure,Other,None,,"A. RICHARDSON 22-1/2 SUR, A-1481",AFFECTED AREA HAS BEEN CLEANDED UP AS NEEDED,GONZALES,PEARSALL (AUSTIN CHALK)
2016,889,8,COG OPERATING LLC,11/4/2016,Producer,ANDREWS,38981,0,0,Crude,10,9,1,Tank Battery,Equipment Failure,Other,None,,"SEC 48, BLK 6, UNIVERSITY LANDS","VAC TRUCK, BACKHOE, REPLACE BAD PIPE",UNIVERSITY 6-48,SPRABERRY (TREND AREA)
2016,911,7C,"LAREDO PETROLEUM, INC.",11/4/2016,Producer,REAGAN,16734,0,0,Crude,10,5,5,Tank Battery,Corrosion - Rust,Other,None,,134 BATTERY,"LISOLATED LINE, VAC TRUCK, BROUGHT SOIL TO SURFACE, REMEDIATION.",SUGG-B-,SPRABERRY (TREND AREA)
2016,891,8,ENERGEN RESOURCES CORPORATION,11/4/2016,Producer,LOVING,41901,0,0,Crude,15,15,0,Tank Battery,Equipment Failure,Other,None,,"31.71032, -103.37869","VAC UP, IMPACTED SOILS WILL BE REMEDIATED IN PLACE",UNIVERSITY 11-19,TWO GEORGES (BONE SPRING)
2016,868,10,LE NORMAN OPERATING LLC,11/3/2016,Producer,WHEELER,0,267290,0,Crude,6,0,6,Tank Battery,Corrosion - Rust,Other,None,,"SEC 9, BLK 2, B&B SUR",ON SITE NATURAL BIOREMEDIATION,BRITT RANCH I 4SL,STILES RANCH (GRANITE WASH CONS)
