MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber
2015,1333,8,ENCANA OIL & GAS(USA) INC.,12/12/2015,Producer,GLASSCOCK,44223,0,0,Crude,30,25,5,Tank Battery,Equipment Failure,Other,None,,"31.762128, -101.54547","VAC TRUCK, REMEDIATION",FRYSAK 37,SPRABERRY (TREND AREA)
2015,1424,8,CALLON PETROLEUM OPERATING CO,12/11/2015,Producer,MIDLAND,42365,0,0,Crude,7,7,0,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,"32.02648, -102.21252","CONTAINED ON LINER, GANG SENT TO REPAIR HAMMER UNION",PECAN ACRES 22,SPRABERRY (TREND AREA)
2015,1258,8,HUNT OIL COMPANY,12/11/2015,Producer,GLASSCOCK,46568,0,0,Crude,24,17,7,Tank Battery,Equipment Failure,Other,None,,"SEC 20, BLK 36, T4S T&P RR CO","VAC TRUCK, IMPACTED SOIL WAS REMEDIATED",HARRIS-HUTCHISON 50,SPRABERRY (TREND AREA)
2015,1495,8,ENDEAVOR ENERGY RESOURCES L.P.,12/11/2015,Producer,MARTIN,28678,0,0,Crude,20,20,0,Tank Battery,Equipment Failure,Other,None,,BATTERY,REMEDIATION IN PROGRESS,HOLT RANCH -C-,SPRABERRY (TREND AREA)
2015,1357,7C,DISCOVERY NATURAL RESOURCES LLC,12/10/2015,Producer,REAGAN,16520,0,0,Crude,309,305,4,Tank Battery,Equipment Failure,Other,None,,"SURE 16, BLK 1","VAC TRUCK, FLUSHED WITH FRESH WATER, FURTHER REMEDIATION",MUSTANG DRAW,SPRABERRY (TREND AREA)
2015,1246,8,ENERGEN RESOURCES CORPORATION,12/10/2015,Producer,WINKLER,44762,0,0,Crude,11,10,1,Tank Battery,Equipment Failure,Other,None,,"31.770726, -103.251201","SHUT OUT SEPARATOR & REPLACE GASKET, PICK UP FLUIDS",UNIVERSITY 4-21,PHANTOM (WOLFCAMP)
2015,1244,8,ANADARKO E&P ONSHORE LLC,12/10/2015,Producer,WARD,40487,0,0,Combined,1,1,0,Tank Battery,Equipment Failure,Other,None,,"31.5221109, -103.36288",WELLS SHUT IN TO PREVENT LOSS & PLUG PUT INTO THE TAP,MONROE 34-188,PHANTOM (WOLFCAMP)
2015,1497,8,DIAMONDBACK E&P LLC,12/9/2015,Producer,GLASSCOCK,25433,0,0,Crude,12,4,8,Tank Battery,Equipment Failure,Other,None,,"31.781319, -101.688886","LIQUID PICKED UP, POLY LINE REPAIRED, SPILL CONTAINED ON ROAD",TXL -23-,SPRABERRY (TREND AREA)
2015,1239,8,"PIONEER NATURAL RES. USA, INC.",12/9/2015,Producer,GLASSCOCK,15400,0,0,Crude,13,0,13,Tank Battery,Act of God,Other,None,,"31.627803, 101.75318","FIRE DEPART CALLED, BACKFILLING EXCAVATION",SPRABERRY DRIVER UNIT,SPRABERRY (TREND AREA)
2015,1338,8,XTO ENERGY INC.,12/9/2015,Producer,ANDREWS,17503,0,0,Crude,14,6,8,Tank Battery,Equipment Failure,Other,None,,"SEC 2, BLK A-45, PSL SUR","SHUT DOWN, VAC TRUCK, SOIL PLACED ON IMPERMEABLE LINER",MEANS /SAN ANDRES/ UNIT,MEANS
2015,1337,8,XTO ENERGY INC.,12/9/2015,Producer,MIDLAND,45392,0,0,Crude,34,29,5,Tank Battery,Equipment Failure,Other,None,,"SEC 22, BLK 38, T4S, T&P RR CO/WEST, JM","SOIL PUT ON PLASTIC LINER, PICKED UP, TAKEN TO DISPOSAL SITE",LHS RANCH 27,SPRABERRY (TREND AREA) R 40 EXC
2015,1203,8,DIAMONDBACK E&P LLC,12/9/2015,Producer,GLASSCOCK,25433,0,0,Crude,12,4,8,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,"31.781319, -101.688886","LIQUID PICKED UP, POLY LINE REPAIRED, SPILL CONTAINED ON ROAD",TXL -23-,SPRABERRY (TREND AREA)
2015,1384,8A,XTO ENERGY INC.,12/9/2015,Producer,GAINES,60580,0,0,Crude,11,10,1,Tank Battery,Equipment Failure,Other,None,,"SEC 10, BLK A-24, PSL SUR","VAC TRUCK, REMEDIATION IN PROCESS",ROBERTSON /CLEARFORK/ UNIT,"ROBERTSON, N. (CLEAR FORK 7100)"
2015,1318,1,"EOG RESOURCES, INC.",12/8/2015,Producer,LA SALLE,18331,0,0,Crude,15,15,0,Tank Battery,Equipment Failure,Other,None,,"28.4229, -98.8154","VAC TRUCK, RETURNED TO TANKS",NAYLOR JONES UNIT 39,EAGLEVILLE (EAGLE FORD-1)
2015,1365,9,"WORSHAM-STEED GAS STORAGE, LLC",12/7/2015,Other,JACK,0,0,0,Crude,20,8,12,Flow Line,Equipment Failure,Other,None,,"330644.16, 980420.32","SCRAPED, DUG & HAULED OFF, REMEDIATED IN PLACE",WILLIAMS,NO FIELD NAME
2015,1330,2,"DEVON ENERGY PRODUCTION CO, L.P.",12/6/2015,Producer,DE WITT,10528,0,0,Crude,65,64,1,Tank Battery,Equipment Failure,Other,None,,"SEC 59, SUR I RR CO A-266","FLUSH IMPACTED AREA, ABSORBENT PADS,",SONNY SEIFERT A,EAGLEVILLE (EAGLE FORD-2)
2015,1240,8,OXY USA WTP LP,12/5/2015,Producer,REEVES,40365,0,0,Crude,25,20,5,Tank Battery,Equipment Failure,Other,None,,"SEC 29, BLK 51, T7S, T&P RR CO",RECOVER & REMEDIATE IN PLACE,CHEVRON MINERALS 29,WOLFBONE (TREND AREA)
2015,1421,8,CIMAREX ENERGY CO.,12/5/2015,Transporter,CULBERSON,0,0,0,Combined,8,0,8,Tank Battery,Human Error - Other,Other,None,,TRIPLE CROWN PLANT TANK FARM,ARE WILL BE REMEDIATE,SATER,NO FIELD NAME
2015,1444,4,DEWBRE PETROLEUM CORPORATION,12/5/2015,Producer,HIDALGO,10288,0,0,Crude,20,0,20,Tank Battery,Corrosion - Rust,Other,None,,"LOT 2, BLK 30 FLOODWAY","SOIL REMVOED TO DISPOSAL SITE, BACKFILLED WITH CLEAN SOIL,","DRAWE, W. H.",CAPISALLO (8600)
2015,1404,10,"CHAPARRAL ENERGY, L.L.C.",12/4/2015,Producer,OCHILTREE,2959,0,0,Crude,50,47,3,Flow Line,Equipment Failure,Other,None,,"A-440, T&NO RR CO/ 71 BLK 4T SEC 13","PICKED UP STANDING FLUID, TILLED IN OIL ABSORB & FRESH SOIL",FARNSWORTH UNIT,FARNSWORTH (MORROW UPPER)
2015,1355,7C,COG OPERATING LLC,12/4/2015,Producer,UPTON,17600,0,0,Crude,45,30,15,Tank Battery,Equipment Failure,Other,None,,"SEC 41, BLK 42, T&P RR CO ABS 537",REMEDIATION IN PROGRESS,"TXL WEST ""41""",SPRABERRY (TREND AREA)
2015,1205,8,ENERGEN RESOURCES CORPORATION,12/4/2015,Producer,REEVES,45017,0,0,Crude,31,30,1,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,"31.751769, -103.953576","SHUT IN, REPAIRED VESSEL, PICKED UP FLUID",WINCHESTER 57-10,PHANTOM (WOLFCAMP)
2015,1235,4,"REMORA OPERATING, LLC",12/3/2015,Producer,DUVAL,0,163679,0,Gas Well Liquid,10,0,10,Valve,Equipment Failure,Other,None,,"SEC 214, SUR POITEVENT, J, SONNENTHEIL, L C",REMEDIATION IS UNDERWAY,EXXON STATE,"LOMA NOVIA, NE (WILCOX MACKHANK)"
2015,1257,8A,APACHE CORPORATION,12/3/2015,Producer,HOCKLEY,60557,0,0,Crude,18,15,3,Tank Battery,Equipment Failure,Other,None,,"33.61724, -102.59497","FREE FLUIDS RECOVERED, SOILS WILL BE BLENDED",NORTH CENTRAL LEVELLAND UNIT,LEVELLAND
2015,1336,8A,XTO ENERGY INC.,12/3/2015,Producer,GAINES,65371,0,0,Crude,70,60,10,Tank Battery,Equipment Failure,Other,None,,"BLK 2, LEAGUE 302, TERRY CSL SUR","PICKED UP, HAULED TO AN APPROVED COMMERCIAL DISPOSAL SITE",TERRY COUNTY SCHOOL LAND,CHAMPMON (DEV.)
2015,1214,8,BURLINGTON RES O & G CO-MIDLAND,12/2/2015,Producer,CRANE,5294,0,0,Crude,27,25,2,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,"313118.52, 1023755.05","LINE BEING REPAIRED, REMEDIATION ON GOING","WADDELL, W. N., ETAL",SAND HILLS (TUBB)
2015,1356,7C,APACHE CORPORATION,12/2/2015,Producer,UPTON,1186,0,0,Crude,304,300,4,Tank Battery,Human Error - Other,Other,None,,"31.69179, -102.136024","FREE FLUIDS RECOVERED, SOIL WILL BE TILLED","TIPPETT, JUNE",PEGASUS (SAN ANDRES)
2015,1354,7C,COG OPERATING LLC,12/2/2015,Producer,UPTON,16457,0,0,Crude,5,4,1,Tank Battery,Equipment Failure,Other,None,,"SEC 46, BLK 41, T&P RR CO ABS 1386",REMEDIATION IN PROGRESS,"NEAL RANCH ""SWD""",SPRABERRY (TREND AREA)
2015,1206,8,"DEVON ENERGY PRODUCTION CO, L.P.",12/1/2015,Producer,ECTOR,38877,0,0,Crude,48,48,0,Tank Battery,Equipment Failure,Other,None,,"SEC 4, BLK 42, T3S, T&P RR CO","VAC TRUCK, REMEDIATE",ROSE MARIE,SALLIE ANN (SPRABERRY-WOLFCAMP)
2015,1329,1,U.S. ENERGY DEVELOPMENT CORP,12/1/2015,Producer,FRIO,18596,0,0,Crude,10,10,0,Tank Battery,Equipment Failure,Other,None,,"SEC 286, ABS 59","VAC TRUCK, ROUSTABOUTS, RETURN TO TANK",HIDEAWAY RANCH,BRISCOE RANCH (EAGLEFORD)
2015,1485,7C,LPC CRUDE OIL MARKETING LLC,12/1/2015,Transporter,UPTON,0,0,0,Crude,7,6,1,Tank Battery,Equipment Failure,Other,None,,"31.482407, -102.148136","VAC TRUCK, TILL IN PLACE, BACKHOE UTILIZED TO REMEDIATE AREA",BSA,NO FIELD NAME
2015,1245,8,VITOL MIDSTREAM LLC,12/1/2015,Transporter,MARTIN,22173,0,0,Crude,19,15,4,Tank Battery,Equipment Failure,Other,None,,"32.210341, -101.978689","PUMP ISOLATED, VAC TRUCK, BACKHOE, EXCAVATE, REMEDIATED",SALE RANCH -L-,SPRABERRY (TREND AREA)
2015,1234,10,"BKEP CRUDE, L.L.C.",11/29/2015,Transporter,MOORE,0,0,0,Crude,5,4,1,Tank Battery,Equipment Failure,Other,None,,"35.5313, -101.5952",REMEDIATION,PYTHIAN,NO FIELD NAME
2015,1396,8,CONOCOPHILLIPS COMPANY,11/28/2015,Producer,ANDREWS,1786,0,0,Crude,46,45,1,Tank Battery,Equipment Failure,Other,None,,"32.2013, 102.4733",REMEDIATED IN PLACE,TEXAS UNIV. -M-,"FULLERTON, SOUTH (ELLENBURGER)"
2015,1447,10,"HY-TECH, INC.",11/28/2015,Producer,GRAY,3382,0,0,Crude,141,0,141,Tank Battery,Theft,Other,None,,"SEC 204, BLK B-2, H&GN SUR","DISCUSSED LOCKING, BEST TO HAVE NEW PUMPERS CHECK EVERY DAY","EAKIN, L. O.",PANHANDLE GRAY COUNTY FIELD
2015,1448,10,"HY-TECH, INC.",11/28/2015,Producer,GRAY,3643,0,0,Crude,67,0,67,Tank Battery,Theft,Other,None,,"SEC 188, BLK B-2, H&GN SUR","DISCUSSED LOCKING TANK, DECIDED THAT DAILY CHECK BY NEW PMPERS","SHEPHERD, A. T.",PANHANDLE GRAY COUNTY FIELD
2015,1324,9,NICHOLS OIL CO.,11/28/2015,Producer,MONTAGUE,18289,0,0,Crude,67,0,67,Tank Battery,Theft,Other,None,,T. TIMMONS SUR A-727,TALKED WITH SHERIFF'S OFFICE & FILED REPORT OF MISSING OIL,"GRIMSLEY, T. S.","RINGGOLD, E. (CONGL. 5TH)"
2015,1217,8,ENCANA OIL & GAS(USA) INC.,11/27/2015,Producer,MARTIN,37553,0,0,Crude,40,40,0,Tank Battery,Equipment Failure,Other,None,,"32.349777, -102.12648","SPILL CONTAINED, VAC TRUCK",HOLT RANCH -S-,P RANCH (DEVONIAN)
2015,1358,7C,"PARSLEY ENERGY OPERATIONS, LLC",11/27/2015,Producer,UPTON,19061,0,0,Crude,13,5,8,Tank Battery,Equipment Failure,Other,None,,"SEC 30, BLK 38, T5S, T&P RR CO","VAC TRUCK, WILL REMEDIATE THE IMPACTED AREA",JRS FARMS 30A,DAVIS (PENNSYLVANIAN)
2015,1222,8,ENDEAVOR ENERGY RESOURCES L.P.,11/25/2015,Producer,MIDLAND,0,0,2701,Crude,227,179,48,Tank Battery,Equipment Failure,Other,None,,"32.009298, -101.831806",REMEDIATION IN PROGRESS,QUINN 48,NO FIELD NAME
2015,1216,8,ANADARKO E&P ONSHORE LLC,11/25/2015,Producer,REEVES,0,276220,0,Crude,8,0,8,Tank Battery,Equipment Failure,Other,None,,"31.6639984, -103.8895561",MIXED & BLENDED,SUNDANCE 56-3-35,PHANTOM (WOLFCAMP)
2015,1409,7C,CALLON PETROLEUM OPERATING CO,11/24/2015,Producer,UPTON,17203,0,0,Crude,85,75,10,Tank Battery,Equipment Failure,Other,None,,"SEC 3, GC&SF RR CO","RECOVER STANDING FLUID, SCHEDULE THE REMEDIATION",NEAL,SPRABERRY (TREND AREA)
2015,1410,7C,SUMMIT PETROLEUM LLC,11/24/2015,Producer,UPTON,18125,0,0,Crude,25,15,10,Tank Battery,Equipment Failure,Other,None,,"SEC 54, W S BINGHAM SUR",REMEDIATION IF NECESSARY,CODY M,SPRABERRY (TREND AREA)
2015,1189,7C,"AMERICAN ENERGY-PERM BASIN, LLC",11/23/2015,Producer,REAGAN,18985,0,0,Crude,355,345,10,Tank Battery,Equipment Failure,Other,None,,"SEC 1, BLK 1, SUR T&P RR CO","VAC TRUCK, REMEDIATION",TUCKER RE 1 194,LIN (WOLFCAMP)
2015,1319,1,MURPHY EXPL. & PROD. CO. - USA,11/23/2015,Producer,ATASCOSA,16101,0,0,Crude,2000,787,1213,Pipe Line,Equipment Failure,Other,Other,SEASONSTREAM,"28.751847, -98.270386","ISOLATED, CONSTRUCTED BERMS, BOOMS, SEPARATORS, ABSORBENT PADS",CRAIG,EAGLEVILLE (EAGLE FORD-1)
2015,1317,2,"PREMIER NATURAL RESOURCES, LLC",11/23/2015,Producer,JACKSON,5310,0,0,Crude,10,10,0,Tank Battery,Equipment Failure,Other,None,,WEST GANADO,"VAC TRUCK, SPREAD OIL HOG ABSORBANT OVER SPILL AREA","STANFORD, M. L.","GANADO, WEST (4700 ZONE)"
2015,1229,8,"LAREDO PETROLEUM, INC.",11/23/2015,Producer,GLASSCOCK,41648,0,0,Crude,10,2,8,Tank Battery,Corrosion - Rust,Other,None,,NORTH HEATER TREATER,REMEDIATION OF IMPACTED SOILS,COX 21,"GARDEN CITY, S. (WOLFCAMP)"
2015,1353,7C,"PARSLEY ENERGY OPERATIONS, LLC",11/23/2015,Producer,UPTON,18262,0,0,Crude,29,23,6,Tank Battery,Equipment Failure,Other,None,,"SEC 20, BLK B, A-610, CCSD & RGNG RY CO","VAC TRUCK, WILL REMEDIATE IMPACTED AREA",PEMBROOK 20,SPRABERRY (TREND AREA)
2015,1219,8A,OCCIDENTAL PERMIAN LTD.,11/23/2015,Producer,YOAKUM,18910,0,0,Crude,20,0,20,Tank Battery,Corrosion - Rust,Other,None,,100 YARDS NORTH OF DENVER UNIT,"ISOLATED THE LINE, REMEDIATION",DENVER UNIT,WASSON
2015,1148,8,BURLINGTON RES O & G CO-MIDLAND,11/22/2015,Producer,CRANE,5294,0,0,Crude,22,20,2,Tank Battery,Equipment Failure,Other,None,,"313148.53, 1023853.17",REMEDIATION IN PROGRESS,"WADDELL, W. N., ETAL",SAND HILLS (TUBB)
2015,1256,8,APACHE CORPORATION,11/22/2015,Producer,GLASSCOCK,40475,0,0,Crude,19,18,1,Tank Battery,Human Error - Other,Other,None,,"31.821387, -101.522351","FREE FLUIDS RECOVERED, SOILS WILL BE TILLED",COOK 21,SPRABERRY (TREND AREA)
2015,1340,8A,ENTERPRISE PRODUCTS OPERATINGLLC,11/22/2015,Transporter,ECTOR,0,0,0,Combined,10,10,0,Tank Battery,Equipment Failure,Other,None,,"31.183217, 103.033695","VAC TRUCK, LIQUIDS HAULED OFF TO DISPOSAL",MEANS /SAN ANDRES/ UNIT,NO FIELD NAME
2015,1506,8,ANADARKO E&P ONSHORE LLC,11/22/2015,Producer,LOVING,0,219735,0,Crude,12,3,9,Tank Battery,Human Error - Other,Other,None,,"31.733905, -103.493936","VAC TRUCK, REMEDIAL ACTIVITIES",APC SWD,HALEY (LWR. WOLFCAMP-PENN CONS.)
2015,1570,3,"DENVER ENERGY EXPLORATION,LLC",11/22/2015,Producer,WALLER,26185,0,0,Crude,43,40,3,Tank Battery,Equipment Failure,Other,None,,"WILLIAM COOPER SUR, ABS 20","REPLACED VALVE, VAC TRUCK, SOIL CLEANED, REMEDIATED,",DENVER KARBER,BROOKSHIRE
2015,1227,8,ENERGEN RESOURCES CORPORATION,11/21/2015,Producer,WARD,42361,0,0,Crude,42,40,2,Tank Battery,Equipment Failure,Other,None,,"31.613353, -103.433429","HAUL PRODUCT OUT OF TANKS, PICK UP FREESTANDING FLUID",CADENHEAD 25,TWO GEORGES (BONE SPRING)
2015,1204,8A,"TRINITY EOR, LLC",11/21/2015,Producer,GAINES,0,0,5125,Crude,40,31,9,Tank Battery,Equipment Failure,Other,None,,"SEC 5, BLK A-10, PSL",REMEDIATE,TXL -23-,NO FIELD NAME
2015,1352,7C,APACHE CORPORATION,11/20/2015,Producer,UPTON,17543,0,0,Crude,66,10,56,Tank Battery,Equipment Failure,Other,None,,"31.53014, -102.03319","FREE FLUIDS RECOVERED, SOILS WILL BE TILLED",NEAL 38,SPRABERRY (TREND AREA)
2015,1215,8,"PIONEER NATURAL RES. USA, INC.",11/20/2015,Producer,MARTIN,22827,0,0,Crude,6,0,6,Tank Battery,Equipment Failure,Other,None,,"32.449669, 101.954396","VAC TRUCK, EXCAVATED & BLENDED WITH FRESH SOIL, BIOLOGICAL REMED","FLEMING, DEAN R.",SULPHUR DRAW (DEAN 8790)
2015,1320,2,ENCANA OIL & GAS(USA) INC.,11/20/2015,Producer,KARNES,10612,0,0,Crude,5,0,5,Tank Battery,Equipment Failure,Other,None,,"29.0769, -97.6987","VAC UP, REMOVED, TREATED WITH MICRO BLAZE",KORTH A UNIT,EAGLEVILLE (EAGLE FORD-2)
2015,1218,8,OXY USA WTP LP,11/20/2015,Producer,ECTOR,38180,0,0,Crude,75,72,3,Flow Line,Corrosion - Rust,Other,None,,FLOWLINE,"PICKUP FLUID, MIX & TILL",DORA ROBERTS RANCH UNIT,SALLIE ANN (SPRABERRY-WOLFCAMP)
2015,1150,8,ENCANA OIL & GAS(USA) INC.,11/19/2015,Producer,MIDLAND,34576,0,0,Crude,80,70,10,Tank Battery,Equipment Failure,Other,None,,"31.67631, -102.090756",REMEDIATION IN PROGRESS,"DAVIDSON ""27""",SPRABERRY (TREND AREA)
2015,1151,8,ANADARKO E&P ONSHORE LLC,11/19/2015,Producer,WARD,41560,0,0,Crude,24,20,4,Tank Battery,Equipment Failure,Other,None,,"31.495367, -103.375531",WELL WAS SHUT IN,HUMANE SOCIETY 34-187,PHANTOM (WOLFCAMP)
2015,1326,9,SUNOCO PIPELINE L.P.,11/19/2015,Transporter,WISE,0,0,0,Crude,2,1,1,Flow Line,Corrosion - Rust,Other,None,,"33.41549, -97.605381","VAC TRUCK, EXCAVATED, REMEDIATION",WALNUT BEND FIELD UNIT,NO FIELD NAME
2015,1223,8,OXY USA WTP LP,11/19/2015,Producer,REEVES,43519,0,0,Crude,20,20,0,Tank Battery,Equipment Failure,Other,None,,"SEC 2, BLK C-7 PSL",RECOVER & REMEDIATE IN PLACE,LENOX 2,WOLFBONE (TREND AREA)
2015,1224,8,OXY USA INC.,11/19/2015,Producer,REEVES,0,0,4378,Crude,400,350,50,Tank Battery,Equipment Failure,Other,None,,"SEC 30, BLK 5, UL",REMEDIATE & RECOVER IN PLACE,LENOX 2,NO FIELD NAME
2015,1247,8,MEMORIAL PRODUCTION OPER. LLC,11/19/2015,Producer,WINKLER,2618,0,0,Crude,15,14,1,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,HENDRICK NORTH BATTERY,"CONTAINED IN FIREWALL, VAC TRUCK, RESURFACE, HEADSWITCH REPAIRED",HENDRICKS-M,HENDRICK
2015,1228,8,ENERGEN RESOURCES CORPORATION,11/18/2015,Producer,WARD,45639,0,0,Crude,20,7,13,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,"31.578985, -103.180768","SHUT OUT SEPARATOR, FIXED DUMP VALVE, PICKED UP FREESTANDING FLUID",UNIVERSITY 16-17,PHANTOM (WOLFCAMP)
2015,1351,7C,"PARSLEY ENERGY OPERATIONS, LLC",11/18/2015,Producer,REAGAN,17426,0,0,Crude,13,6,7,Tank Battery,Equipment Failure,Other,None,,"SEC 50, BLK Y, TC RR CO","VAC TRUCK, WILL REMEDIATE THE IMPACTED AREA","JAMESON ""50""",SPRABERRY (TREND AREA)
2015,1232,8A,SMITH ENERGY OPERATING COMPANY,11/18/2015,Producer,TERRY,70214,0,0,Crude,10,0,10,Valve,Equipment Failure,Other,None,,"SEC 91, BLK 4-X, D.&S.R. RR CO SUR","ROUSTABOUT GANG, BACKHOE SCRAPED LOCATION, CLEANED PUMPING UNIT",W.M.L. 91,MOUND LAKE
2015,1401,8,"CROWNQUEST OPERATING, LLC",11/18/2015,Producer,GLASSCOCK,47204,0,0,Combined,25,20,5,Tank Battery,Equipment Failure,Other,None,,"SEC 45, BLK 34, T&P RR CO SUR","VAC TRUCK, REMEDIATION OF THE SOIL, CALICHE IN PROGRESS",SUGARBERRY 45,SPRABERRY (TREND AREA)
2015,1565,8A,HESS CORPORATION,11/18/2015,Producer,GAINES,60475,0,0,Crude,55,50,5,Tank Battery,Equipment Failure,Other,None,,"SEC 266, BLK G, WTRR SUR","VAC TRUCK, SATURATED GROUND SCRAPED, MIXED WITH BACKHOE",SEMINOLE SAN ANDRES UNIT,SEMINOLE (SAN ANDRES)
2015,1200,10,SUNOCO PIPELINE L.P.,11/17/2015,Transporter,GRAY,0,0,0,Crude,50,40,10,Pipe Line,Act of God,Other,None,,"35.4861575159, -100.938729","VAC TRUCK, AFFECTED SOIL EXCAVATED & REMEDIATED ONSITE",BURNS BEACON FIELD UNIT,NO FIELD NAME
2015,1554,8,ENERGEN RESOURCES CORPORATION,11/17/2015,Producer,MITCHELL,26799,0,0,Crude,111,87,24,Tank Battery,Corrosion - Rust,Other,None,,"32.541875, -101.115116","CONTAINED INSIDE FIREWALL, VAC TRUCK, BLENDED, WORKED, REMEDIATED ",ADAMS-B-,TURNER-GREGORY (CLEAR FORK)
2015,1364,6,"HOPEWELL OPERATING, INC.",11/17/2015,Producer,HARRISON,0,257162,0,Gas Well Liquid,130,0,130,Tank Battery,Act of God,Other,None,,JACOB WORNICK A-733,"DAMAGED TANK HAULED OFF, VAC TRUCK",WILLIAMS,WASKOM (TRAVIS PEAK 1)
2015,1152,8,ANADARKO E&P ONSHORE LLC,11/17/2015,Producer,WARD,40528,0,0,Crude,7,5,2,Tank Battery,Equipment Failure,Other,None,,"31.499989, -103.362863",REMEDIATION,SWD 34-180,"QUITO, WEST (CHERRY CANYON)"
2015,1532,10,XTO ENERGY INC.,11/17/2015,Producer,LIPSCOMB,0,219384,0,Gas Well Liquid,10,1,9,Tank Battery,Other,Other,None,,"SEC 705, BLK 43, H&TC SUR","TORNADO, REMEDIATED ON SITE, OIL ABSORBANT, FERTILIZER, TILLED","DOYLE, J.B.",LIPSCOMB (CLEVELAND)
2015,1199,9,"WILLOWBEND INVESTMENTS, INC.",11/17/2015,Producer,CLAY,14427,0,0,Crude,3,3,0,Tank Battery,Equipment Failure,Other,None,,"GRAYSON COUNTY SCHOOL LAND, A-156, T. BOOKS A-13",PRESSURE WASHED,BURNS BEACON FIELD UNIT,BURNS-BEACON (MISS.)
2015,1230,8,OXY USA INC.,11/17/2015,Producer,WARD,28857,0,0,Crude,22,20,2,Tank Battery,Equipment Failure,Other,None,,"SEC 42, BLK 33, H&TC RR CO",RECOVER & REMEDIATE IN PLACE,WORSHAM -42-,COLLIE (DELAWARE)
2015,1515,8,"NGL WATER SOLUTIONS PERMIAN, LLC",11/17/2015,Other,WARD,46417,0,0,Crude,10,0,10,Tank Battery,Equipment Failure,Other,None,,"SEC 100, BLK F, G&MMBA","CONTAMINATED SOIL EXCAVATED, REMEDIAL PROCEDURES TAKEN",PYOTE SWD,ABRAXAS (CHERRY CANYON)
2015,1149,8,HUNT OIL COMPANY,11/16/2015,Producer,GLASSCOCK,46568,0,0,Crude,5,4,1,Tank Battery,Equipment Failure,Other,None,,"SEC 20, BLK 36, T4S, SUR T&P RR CO","VAC UP, SOIL WILL BE REMEDIATED ON SITE",HARRIS-HUTCHISON 50,SPRABERRY (TREND AREA)
2015,1429,8,ENDEAVOR ENERGY RESOURCES L.P.,11/16/2015,Producer,MARTIN,22028,0,0,Crude,10,0,10,Tank Battery,Equipment Failure,Other,None,,"32.400328, -101.916816",REMEDIATION IN PROGRESS,SLAUGHTER -A-,SULPHUR DRAW (DEAN 8790)
2015,1226,8,DIAMONDBACK E&P LLC,11/16/2015,Producer,MIDLAND,41340,0,0,Crude,50,40,10,Flow Line,Equipment Failure,Other,None,,"31.91848944, 102.23424822","EXCAVATED & DISPOSED OF IMPACTED SOIL, BACKFILLED WITH CLEAN SOIL ",ST W,SPRABERRY (TREND AREA)
2015,1153,8A,OCCIDENTAL PERMIAN LTD.,11/16/2015,Producer,HOCKLEY,3780,0,0,Crude,10,9,1,Tank Battery,Equipment Failure,Other,None,,"LABOR 16, LEAGUE 733","VAC TRUCK, BACKHOE BLADED AREA, REMEDIATION",LEVELLAND UNIT,LEVELLAND
2015,1484,7C,LEGACY RESERVES OPERATING LP,11/16/2015,Producer,UPTON,15645,0,0,Crude,39,22,17,Tank Battery,Equipment Failure,Other,None,,SEC 11,BIOREMEDIATION PERFORMED,BSA,SPRABERRY (TREND AREA)
2015,1366,9,"RIO PETROLEUM, INC.",11/15/2015,Producer,HARDEMAN,27721,0,0,Crude,173,38,135,Tank Battery,Equipment Failure,Other,None,,"SEC 30, BLK H, W&NW SUR","VAC TRUCK, DISCONTINUED USE OF LEAKING TANK","LOVELESS UNIT ""E""",DOWN UNDER (CHAPPEL)
2015,1323,4,"CWS ACEITE OPERATING, INC.",11/15/2015,Producer,SAN PATRICIO,12579,0,0,Crude,15,5,10,Tank Battery,Equipment Failure,Other,None,,SAN PATRICIO CSL #325 A-235,"PICKED UP FLUIDS, REMOVED & PLACED ON PLASTIC, REMEDIATION",HUTTO,MIDWAY
2015,1160,8,BURLINGTON RES O & G CO-MIDLAND,11/15/2015,Producer,CRANE,7061,0,0,Crude,7,0,7,Tank Battery,Equipment Failure,Other,None,,"313233.79, 1022841.24",AREA WILL RE REMEDIATED,"WADDELL, W. N.",UNIVERSITY WADDELL (DEVONIAN)
2015,1188,7C,"LAREDO PETROLEUM, INC.",11/15/2015,Producer,REAGAN,17289,0,0,Crude,50,5,45,Tank Battery,Equipment Failure,Other,None,,BATTERY,"FREE OIL REMOVERED, PEAT MOSS APPLIED, BLENDED IN SOIL, REMED",BOOK,SPRABERRY (TREND AREA)
2015,1231,8,"CROWNQUEST OPERATING, LLC",11/14/2015,Producer,MARTIN,42655,0,0,Crude,10,10,0,Valve,Equipment Failure,Repaired Existing Equipment,None,,"SEC 24, BLK 38, T&P RR CO SUR","VAC TRUCK, WELL HEAD FIXED,",SCHENECKER 24 A,SPRABERRY (TREND AREA)
